#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="treePrior" spec="multitypetreeVolz.distributions.StructuredCoalescentTreeDensityVolz">
#        <migrationModelVolz id="migModel" spec="beast.evolution.tree.MigrationModelVolz">
#            <parameter dimension="6" id="rateMatrix" name="rateMatrix">0.01 0.02 0.001 0.003 0.01 0.01</parameter>
#            <parameter dimension="3" id="popSizes" name="popSizes">1.0 0.5 0.25</parameter>
#        </migrationModelVolz>
#        <multiTypeTreeVolz id="tree" spec="beast.evolution.tree.StructuredCoalescentMultiTypeTreeVolz">
#            <migrationModelVolz id="MigrationModelVolz" spec="beast.evolution.tree.MigrationModelVolz">
#                <parameter dimension="6" id="RealParameter" name="rateMatrix">0.01 0.02 0.001 0.003 0.01 0.01</parameter>
#                <parameter dimension="3" id="RealParameter1" name="popSizes">1.0 0.5 0.25</parameter>
#            </migrationModelVolz>
#            <trait id="typeTraitSet" spec="beast.evolution.tree.TraitSet" traitname="type" value="inv0_0=0,inv1_0=0,inv2_0=0,inv0_1=1,inv1_1=1,inv0_2=2">
#                <taxa id="TaxonSet" spec="beast.evolution.alignment.TaxonSet">
#                </taxa>
#            </trait>
#            <trait id="timeTraitSet" spec="beast.evolution.tree.TraitSet" traitname="date-forward" value="inv0_0=0,inv1_0=10,inv2_0=5,inv0_1=1,inv1_1=4,inv0_2=8">
#                <taxa alignment="@alignment1" id="TaxonSet1" spec="beast.evolution.alignment.TaxonSet"/>
#            </trait>
#        </multiTypeTreeVolz>
#    </distribution>
#</input>
#
Sample	posterior	TreeHeightLog2
18100	-17.719428873072264	14.233544173259784
18200	-15.28561295166968	29.489382648623504
18300	-10.033728754648093	20.615950893129686
18400	-8.392367092623768	20.740005069292458
18500	-8.70693485271034	27.15251359788179
18600	-8.019528435930335	22.729732252519945
18700	-14.28536722030216	18.70457308787592
18800	-10.396298425647409	16.197935309270843
18900	-9.600928720559438	16.17353773966725
19000	-8.644043508243705	14.540806863789681
19100	-8.84360422519786	20.84367555253897
19200	-8.169288104084737	20.774951123854635
19300	-7.862065414385182	14.500711876052673
19400	-8.275726130875967	21.558305734227105
19500	-7.947685348392223	20.34444928959989
19600	-8.96661494750235	15.179339528485238
19700	-8.983507706260482	15.900659476038163
19800	-10.944339741922938	12.096395955524319
19900	-10.204892275191702	23.918036320736686
20000	-10.881223952456171	20.364663363588758
20100	-9.914278805039114	13.330273903775428
20200	-13.961866962304907	22.430092460238257
20300	-16.036089633623753	28.023051365113794
20400	-10.332853997842983	20.831420553531473
20500	-8.658750489992915	24.974463887228673
20600	-11.197875163787018	29.737089735722293
20700	-8.840277468184246	13.234642911008093
20800	-10.070378704211493	20.410272122933645
20900	-13.17604599123643	16.90195151643219
21000	-13.822321657591392	18.380428200180503
21100	-15.913275156759108	19.917096146195057
21200	-9.043119419325913	17.911167759479063
21300	-9.186702268197015	21.507488920858712
21400	-9.112050336211237	20.40878432172856
21500	-9.178363410966591	28.57622761006178
21600	-10.507613855661075	18.46988111615635
21700	-10.345498556756521	12.54225137886834
21800	-10.784239752824032	22.847121341172862
21900	-11.36399654723772	21.45354666872287
22000	-10.316982737745638	26.990845229479227
22100	-7.054621820373953	20.221173605505484
22200	-8.46937114233668	10.755524211197258
22300	-9.710105066984536	23.180169994991306
22400	-10.200167004395539	19.11888305355036
22500	-11.527690169190008	25.220917365541084
22600	-8.446237617198618	15.139670070296777
22700	-10.301093261698249	20.340475219543567
22800	-8.28229302620517	13.758580108348788
22900	-7.8316033092807045	18.64432775649262
23000	-11.820352014786979	13.405075877234815
23100	-13.49192546553092	21.86566333927182
23200	-7.291797586458427	20.748923745891148
23300	-7.468161830738349	14.911844989237766
23400	-10.93119587485927	14.406391064844547
23500	-11.654163731096435	17.759526422210094
23600	-9.992781754211633	24.367500925503073
23700	-9.310678326853253	26.154461466533032
23800	-10.482133206727726	19.855182012576932
23900	-7.945254052648049	13.354823113754396
24000	-8.272707113616061	15.527111522509852
24100	-12.8482998217731	26.2132419350561
24200	-9.952096477015962	16.05213963140492
24300	-9.75181067518674	14.235284455589948
24400	-8.975218709066393	16.24329024236736
24500	-7.572502999066927	20.816216350194757
24600	-10.904100612543592	18.797712519089295
24700	-12.768622897707065	15.853734397386921
24800	-7.5574525413104965	20.038125757118078
24900	-7.1560168765227905	17.648880049146506
25000	-8.73372856174178	21.334588785865062
25100	-8.093384459357004	17.935784026291966
25200	-8.725119549672886	21.75227348896362
25300	-9.003797489239304	15.447522022846087
25400	-7.518002353969221	13.361196585095863
25500	-6.910968867586676	16.076039071035403
25600	-8.122479147238106	24.10648631200496
25700	-13.531788759197932	20.975747277928786
25800	-9.127551879998673	11.723223471704179
25900	-8.946989291045416	16.493471689319566
26000	-13.005013350501343	21.948595323672592
26100	-13.285509000701067	14.82846930861467
26200	-9.059520958121187	18.373776887830473
26300	-12.721098872242951	27.03664486507827
26400	-8.728088265574497	14.365744899046575
26500	-8.238505674888247	18.479592897390265
26600	-9.74287868455751	14.353317719876348
26700	-13.056940013361425	17.50012673097668
26800	-10.260574009767716	18.560655835152453
26900	-11.36315580389578	17.126756609868323
27000	-14.525494320858256	16.190241973081523
27100	-9.645893106417116	20.519557349827245
27200	-10.823828221163044	15.97044364984726
27300	-14.726622098226567	21.86776114607747
27400	-12.98902811685432	15.639293504657413
27500	-9.23035093051795	17.32615274267838
27600	-9.50046475901124	18.96008790165342
27700	-12.246261197741923	13.685639766451164
27800	-10.222915354927004	14.654314287970834
27900	-11.487721730628355	12.999328460600749
28000	-9.434374624347	16.84776300894261
28100	-9.057453047515803	16.900103475221798
28200	-10.07457317302155	20.21357755573484
28300	-11.037950279340365	22.815027067876507
28400	-9.758753709329312	17.925972848736915
28500	-8.485885936601662	15.092844600560229
28600	-9.905168988528336	14.791280213699228
28700	-9.665655086403415	17.331180802115373
28800	-12.709502809105901	29.522071769674
28900	-11.56513267903195	17.700376515837792
29000	-13.971475414186289	12.328870540497695
29100	-9.39375661801924	25.527368245336856
29200	-8.430487611626397	10.701553511638462
29300	-9.690113515820268	15.63820041533637
29400	-9.662000149465136	14.369128085725558
29500	-9.458917194267638	25.33131970375853
29600	-8.588699302195376	18.253510626920228
29700	-8.154860818890018	23.575889467817877
29800	-7.003502311636362	15.833254844865156
29900	-7.9590293630934354	21.80671889959312
30000	-10.063751094404928	17.519655088258705
30100	-8.549375383506094	16.958658360250116
30200	-9.21383597133912	15.205771521141893
30300	-11.996580539138511	20.523577320467382
30400	-8.8841390504037	17.395618472616807
30500	-8.187689871987365	18.14196082379266
30600	-8.658840195140202	22.259869711478327
30700	-7.929289185257691	15.224542181892694
30800	-10.869390897743614	29.106273130793316
30900	-9.97601203452981	14.452075987830415
31000	-14.473132193405519	16.910432104464178
31100	-14.683452552266736	18.225431613254532
31200	-10.19670925687361	15.540205110391678
31300	-10.643790798420374	17.436821438578658
31400	-9.26234640413003	14.06267517443722
31500	-10.667174618403875	18.946654209372085
31600	-10.713252922600278	13.45269089331282
31700	-10.847617623670386	13.459369169249928
31800	-11.77787422030406	19.902063666901913
31900	-11.354606606983792	17.65514413213902
32000	-13.659255240519002	16.53307395590272
32100	-9.626471678874335	19.597428700946622
32200	-11.673268281685486	22.354172394377336
32300	-8.90878131942469	25.41072435195581
32400	-11.3293744613744	31.0677524291692
32500	-8.575351719269399	14.691929177181724
32600	-11.113595422318898	17.012897847367686
32700	-11.977269496894344	21.627539286906565
32800	-11.234717544357155	27.99008063396245
32900	-9.774822183437703	27.885113191510182
33000	-10.55091949249415	21.919213078334312
33100	-13.106519962668672	34.097729986167394
33200	-11.279483533999786	23.824829418564747
33300	-10.611844073163777	20.355771890581682
33400	-11.042704786148171	12.102652225484523
33500	-9.264665018252991	23.849499465487373
33600	-8.408914210143491	20.01836960393689
33700	-13.227484930182982	13.525534984901377
33800	-8.750107221516583	16.61791069381614
33900	-11.163456660273335	15.420344029894718
34000	-9.174608628957941	16.541611100287923
34100	-9.292935396161345	19.032764981840153
34200	-12.243141940915788	12.742901967808757
34300	-12.10763907607987	24.187033894443445
34400	-11.259059868920618	20.912570721865322
34500	-13.593097632979886	14.836243770230356
34600	-8.310004643491444	14.135159621275674
34700	-10.234981137974788	13.317512224956404
34800	-8.948431454552336	22.865310569550815
34900	-8.80360725917934	18.18435394050413
35000	-8.579590922571116	25.232816390649486
35100	-10.07175318296019	14.995911783297485
35200	-9.967037974224972	13.13906244424494
35300	-8.90741859899089	15.965027659184294
35400	-7.904542238079557	16.328628216612774
35500	-9.399809782260867	25.216712355993344
35600	-10.52615184162884	12.855575877572491
35700	-8.101449912338415	25.266391096547025
35800	-10.73543776001662	19.030464174951838
35900	-9.3741039605075	17.234732526451353
36000	-11.623405741314855	15.862665753127255
36100	-7.30111591310115	14.399268364794695
36200	-7.722965914321135	18.642871472574647
36300	-7.436979758894029	13.475376485548777
36400	-9.080878342201167	14.07891148463857
36500	-6.687731495753642	18.43764454653306
36600	-7.930767634862702	13.434237539278922
36700	-9.35101472517365	25.580738349489614
36800	-7.551886971294005	18.3625538414426
36900	-7.281628955235393	19.80164967637225
37000	-10.353621902117077	11.655459480239042
37100	-10.961430278373543	23.09932018827958
37200	-9.062394714698273	15.913387053397617
37300	-8.765212934913647	20.080077594574846
37400	-7.65052557585577	14.110491446322348
37500	-8.086551549543557	21.367033025459165
37600	-9.770337699169986	19.803750173349204
37700	-11.854655454026409	15.651552352282712
37800	-12.579106018347325	11.184663661232598
37900	-13.665315978138539	16.127362611797192
38000	-10.166963806660362	16.343676708316
38100	-9.642045335603619	15.302153316283734
38200	-9.5309819767682	12.927112667915692
38300	-12.503853853227408	26.754888742890273
38400	-8.063327548240633	14.826705265458267
38500	-9.809269398146274	21.49351540142021
38600	-10.236718287297986	22.22971255211007
38700	-17.80130127617867	18.848012659045683
38800	-9.477482457741946	17.938117882226923
38900	-10.238284978922746	17.127183521044593
39000	-7.797752565141073	19.376091778894967
39100	-13.060488470291858	17.282915319696617
39200	-12.343980907096752	21.245235271917963
39300	-13.863326808390738	16.23349431305067
39400	-11.633430831213174	24.039894860728978
39500	-8.410316752523485	16.92542609696465
39600	-18.647527832307436	37.980759077195586
39700	-11.938457091299743	23.34944917772304
39800	-9.891913982662771	18.260927830108287
39900	-10.396670812562178	15.593703613508051
40000	-15.636134913824487	22.506767800824473
40100	-9.828746812420153	16.73794522290475
40200	-11.463059107481332	23.652265788285614
40300	-8.144649011197428	17.880721997590335
40400	-8.365520993562697	16.56761869846278
40500	-12.24624105562038	12.697468920144651
40600	-12.63099049962	22.076693071602328
40700	-8.778841253078461	23.10729510945074
40800	-9.973477984098254	19.984948593150285
40900	-12.750217107544655	19.382188592741137
41000	-9.68562023472691	19.776124387028744
41100	-8.512688053038046	21.061720455669807
41200	-8.719202863839067	12.366824851897341
41300	-10.413859114282861	19.97440153730945
41400	-11.420657842976759	16.721258009599357
41500	-9.871008931331586	21.406908457409955
41600	-11.389147297167543	12.847596398311602
41700	-11.652866036430874	18.512428733268166
41800	-15.15699792215698	25.880608241970634
41900	-8.87706986199788	20.20765861106124
42000	-8.075795823289514	18.469287390747038
42100	-10.37316100003709	27.469038555435475
42200	-8.6879789610864	14.415096045534618
42300	-13.204304837832822	25.24348818833526
42400	-14.144033651856708	18.977791780926182
42500	-10.560920998452074	17.84208667856123
42600	-8.780745378629707	12.329574070493104
42700	-11.228693602885304	13.790224377334308
42800	-11.906827779350937	18.316948576620515
42900	-10.528700929414974	15.972734333202089
43000	-7.367993382294633	15.889164086095782
43100	-7.472886713447499	15.664536513657561
43200	-9.851233932876916	23.33193238632581
43300	-8.927891532489122	15.091136561722976
43400	-8.438873244934033	18.453151269072247
43500	-9.88761265736006	21.839343747022262
43600	-8.232177492067075	19.093567085159595
43700	-12.57862650014657	21.13501454878739
43800	-9.34050399785954	12.492729859230309
43900	-11.548732034865854	24.44394591539577
44000	-10.673996146987443	12.360286239163312
44100	-10.807334580434924	12.612721644714393
44200	-10.740616945050732	20.433686943325487
44300	-9.861732240724269	11.626011622469703
44400	-12.174159780255703	28.00310015749695
44500	-11.593515264421708	23.410633388813714
44600	-9.64898282948762	21.341773597269672
44700	-9.673510599560277	16.74956169261799
44800	-10.229508277419015	25.176474576222265
44900	-12.251305459887211	22.724493969502603
45000	-10.835765790554943	20.518341536529995
45100	-9.931189866383413	17.187894423867096
45200	-9.57533708042971	17.241300495244893
45300	-11.140523664173973	24.013510139109524
45400	-12.328751281289914	26.434644622359485
45500	-11.261419136051495	18.5788550089637
45600	-10.056633741607161	18.192845003217105
45700	-10.87271269522773	18.844849294475054
45800	-8.909756375299928	16.34812249323822
45900	-10.278937828349513	12.663968680323158
46000	-9.444127377411057	23.698389223031466
46100	-10.396008483502772	17.821281384323186
46200	-13.712025215782038	12.474648173686475
46300	-9.08665230841359	12.998451546413055
46400	-11.128039353658536	26.73314453489076
46500	-10.679130595982175	21.317341878098638
46600	-11.30676863733078	12.792915419213294
46700	-12.621354064333335	11.43136472398881
46800	-10.733930619766701	23.59760776793063
46900	-12.615728683894982	18.895008664200105
47000	-15.184463827857927	19.267678547826012
47100	-9.500371582195836	20.615737314513865
47200	-9.71734123205616	24.791201866424874
47300	-8.934139522144116	19.480221538527736
47400	-10.610475637024747	18.35325221302481
47500	-8.921164522805046	16.30730897929327
47600	-8.883086239286882	13.528156450762157
47700	-8.485231166440299	14.952382572320708
47800	-10.088095439719782	18.738977837096055
47900	-13.79822727449466	26.659619057473297
48000	-10.600695392836364	15.453032979045227
48100	-11.415339865600064	13.738244442338715
48200	-8.579867456663758	16.545989984123732
48300	-7.6065618843718035	18.450692760334682
48400	-9.527597884921375	16.25358801152831
48500	-8.543651456530318	22.21497288347043
48600	-10.966536637466994	19.0870853423692
48700	-13.202621304519424	17.48362309010675
48800	-10.07682611821084	19.484411822470268
48900	-10.024983146655606	15.940472419270982
49000	-11.512731046590313	12.285104711029765
49100	-9.60825622646389	26.486515916149596
49200	-9.393177900898191	20.490094345385984
49300	-10.978951201566815	12.672690279144527
49400	-13.286004798924312	19.903686790546125
49500	-8.812426471514096	23.570351747650356
49600	-9.007164626236255	12.326579310510468
49700	-11.407638771951424	18.618338098547063
49800	-7.804231231844696	23.432672022007203
49900	-9.930783511612589	18.96885907868051
50000	-8.52874560648468	13.665636552979883
50100	-8.504402655203062	21.43517465417034
50200	-7.562626059452602	16.98410984412842
50300	-11.797577720877136	18.44168861324482
50400	-9.746751315512686	15.152690522475579
50500	-8.855366151186727	16.866014839414287
50600	-9.518008065237858	13.96881405761033
50700	-10.649521415429671	24.34943541371632
50800	-9.756927499301094	16.551685015669936
50900	-13.570792952504892	12.611676768366411
51000	-8.735535031726466	14.771596726117956
51100	-7.705291278426415	17.39789866120364
51200	-8.371476631077053	18.014465684472597
51300	-9.013803305520746	11.826067502931537
51400	-9.660425815604182	15.017507059797644
51500	-13.365735728327483	15.313741582874986
51600	-13.107595013264792	14.113715020485039
51700	-8.151632673734131	20.091905231196108
51800	-8.404906947480455	17.068345382494197
51900	-9.047734873209798	19.770717970081808
52000	-8.81881466744728	24.56385583842918
52100	-8.279541042547594	17.157628979877064
52200	-9.794207635792471	16.870656719633075
52300	-7.287559241234472	15.354492159847682
52400	-7.671858952638553	20.75088290665332
52500	-9.745982431223798	27.591212905106783
52600	-10.194275987042877	19.332893591988253
52700	-10.538217644028682	22.66671366648752
52800	-9.118423715356027	18.273195801140666
52900	-10.281502953912433	22.745273660158084
53000	-9.532398744496042	19.86802733008385
53100	-12.195071724670505	30.455920871421355
53200	-9.922353815953569	15.948311379298666
53300	-8.417529037832049	14.574107482487369
53400	-11.137637217150418	28.96904472021137
53500	-9.404230768822739	25.676246241504995
53600	-12.55683255142111	29.0202329461375
53700	-13.408179950627316	26.720391616904436
53800	-9.944102250605265	26.06207107316392
53900	-17.04640190668153	26.108561755780592
54000	-11.333230460125613	21.700460777921244
54100	-9.81212753104607	22.690369294021984
54200	-10.405251655276675	24.87877026585285
54300	-10.951912853676104	16.079890351880493
54400	-9.170987770146976	15.915777738768556
54500	-8.498177201049211	19.74149254904199
54600	-9.938676481227008	17.824825067868968
54700	-10.421624189488371	21.367820732398457
54800	-14.735565590973485	13.206755696235593
54900	-11.486777380986286	15.074080780339314
55000	-10.562730954362292	15.990038701041195
55100	-8.30908667436726	17.05643356354376
55200	-7.653428402798963	21.96401496142697
55300	-9.755403536415287	14.951402293462186
55400	-8.140403423446209	17.289131044129228
55500	-10.744840591191593	19.446843212540912
55600	-11.957791449422707	18.997753198931598
55700	-17.76772885391133	35.26244405546499
55800	-8.700331805724591	17.342454624869678
55900	-8.00587485960041	19.865737834964595
56000	-8.919262982569872	14.161542624917598
56100	-9.93244037929654	16.11106017980804
56200	-9.067712502951615	15.372918630980058
56300	-9.629880642497621	17.69122570014641
56400	-8.476102535069794	13.449487015119576
56500	-8.572969632690704	15.28711362994987
56600	-7.521359416653909	17.358818674862633
56700	-7.723073776268598	17.717920798700806
56800	-9.334004408985784	17.582999856587374
56900	-11.782640916153243	15.385535185447381
57000	-9.952358471521825	18.096242357820287
57100	-11.843445230067118	20.93050350628041
57200	-12.092364773267478	27.8637293256743
57300	-9.319564508984199	23.881796237079957
57400	-11.9269117300741	18.756617550066274
